Data,Precipitacao,Pressao_atmosferica,Pressao_atmosferica_max,Pressao_atmosferica_min,Radiacao,Temperatura_do_ar,Temperatura_de_orvalho,Temperatura_max,Temperatura_min,Temperatura_de_orvalho_max,Temperatura_de_orvalho_min,Umidade_rel_max,Umidade_rel_min,Umidade_rel,Vento_direcao,Vento_rajada_max,Vento_velocidade
2017-03-22,,,,,,,,,,,,,,,,,
2017-03-23,0.0,1003.5384615384615,1003.9307692307692,1003.3384615384615,2123.0545454545454,27.592307692307692,17.184615384615384,28.646153846153844,26.361538461538462,18.092307692307692,16.346153846153847,59.30769230769231,50.07692307692308,53.84615384615385,131.15384615384616,6.323076923076924,2.330769230769231
2017-03-24,0.0,1002.5791666666668,1002.8541666666666,1002.3791666666666,1097.8615384615384,23.6375,18.508333333333333,24.3,22.912499999999998,18.95,17.974999999999998,78.125,71.54166666666667,74.875,171.66666666666666,3.35,1.0458333333333334
2017-03-25,0.0,1000.3708333333334,1000.625,1000.1583333333333,1673.6538461538462,26.816666666666666,20.479166666666668,27.491666666666664,25.958333333333332,20.925,19.983333333333334,74.91666666666667,68.5,71.54166666666667,150.79166666666666,3.266666666666667,0.9874999999999999
2017-03-26,0.0,1000.2875,1000.5666666666666,999.9458333333333,1847.3615384615384,27.108333333333334,20.05,27.995833333333334,26.329166666666666,20.75,19.5,73.33333333333333,66.45833333333333,69.66666666666667,146.54166666666666,3.5,1.2083333333333333
2017-03-27,0.0,1001.6374999999999,1001.9625,1001.2833333333333,730.3615384615385,26.1125,20.129166666666666,26.599999999999998,25.670833333333334,20.679166666666667,19.712500000000002,73.79166666666667,67.91666666666667,70.54166666666667,124.5,3.2583333333333333,1.0833333333333333
2017-03-28,0.6083333333333333,1002.0375,1002.2916666666666,1001.7375000000001,215.725,22.275000000000002,20.504166666666666,22.650000000000002,22.170833333333334,20.8625,20.1875,91.29166666666667,87.16666666666667,89.875,200.45833333333334,2.908333333333333,1.0958333333333334
2017-03-29,0.18333333333333335,1001.8333333333334,1002.1083333333332,1001.5958333333333,1601.4,22.604166666666668,19.320833333333333,23.3875,22.020833333333332,19.983333333333334,18.670833333333334,87.5,80.33333333333333,84.33333333333333,152.375,2.533333333333333,0.85
2017-03-30,0.03333333333333333,1001.8083333333334,1002.0541666666667,1001.5416666666666,1760.776923076923,23.645833333333332,17.900000000000002,24.295833333333334,23.0,18.849999999999998,17.370833333333334,78.70833333333333,72.375,74.625,121.91666666666667,3.108333333333333,1.1125
2017-03-31,0.0,1003.0791666666668,1003.2958333333332,1002.7541666666666,1575.3923076923077,23.808333333333334,18.337500000000002,24.59166666666667,23.1125,18.920833333333334,17.770833333333332,77.08333333333333,70.70833333333333,74.04166666666667,166.875,3.7875,1.4541666666666666
2017-04-01,0.0,1004.3666666666667,1004.6083333333332,1004.1291666666666,1648.107692307692,23.795833333333334,16.75,24.650000000000002,23.070833333333336,17.400000000000002,16.191666666666666,71.20833333333333,64.0,67.83333333333333,186.29166666666666,3.8708333333333336,1.3416666666666668
2017-04-02,0.0,1003.3166666666666,1003.6041666666666,1003.0875,1466.923076923077,23.84583333333333,18.220833333333335,24.620833333333334,23.141666666666666,18.745833333333334,17.691666666666666,76.41666666666667,69.83333333333333,73.375,119.125,3.3000000000000003,1.1583333333333334
2017-04-03,0.0,1003.1291666666666,1003.3708333333334,1002.875,1595.1076923076923,24.791666666666668,19.166666666666668,25.483333333333334,24.008333333333336,19.683333333333334,18.716666666666665,77.04166666666667,71.04166666666667,73.83333333333333,150.70833333333334,3.470833333333333,1.3666666666666665
2017-04-04,0.0,1003.7333333333332,1003.9666666666667,1003.4666666666667,1479.1230769230772,24.96666666666667,20.004166666666666,25.662499999999998,24.258333333333336,20.570833333333333,19.608333333333334,79.29166666666667,73.41666666666667,76.08333333333333,140.66666666666666,3.4166666666666665,1.2041666666666666
2017-04-05,0.0,1004.2541666666666,1004.4833333333332,1004.0583333333334,1281.569230769231,25.508333333333336,20.333333333333332,26.304166666666664,24.745833333333334,20.912499999999998,19.8875,78.70833333333333,72.5,75.375,157.83333333333334,3.0208333333333335,1.0125
2017-04-06,0.0,1003.6875,1003.9875000000001,1003.4291666666667,1350.930769230769,27.004166666666666,20.6875,27.670833333333334,26.3625,21.008333333333333,20.287499999999998,73.29166666666667,67.83333333333333,70.75,206.29166666666666,3.2624999999999997,1.2791666666666666
